36;Сяке Маки 10 шт;"Состав: Семга (Норвегия), рис ""Токио""";1090;https://sc01.chocofood.kz/hermes/food/1e5807c3-c7f6-4df0-a170-bd3c9182390a;4;0
37;Калифорния Red запечённый 10 шт;"Состав: Снежный краб с особой мариновкой, тобико красный, рис ""Токио"", сыр ""Cremette"", огурцы";1890;https://sc01.chocofood.kz/hermes/food/ebc28951-c603-4870-877a-811b96dd71eb;4;0
38;Ролл с угрем, 10 шт;"Состав: Угорь, рис ""Токио""";1090;https://sc01.chocofood.kz/hermes/restaurant/dd3b6bca-6c37-4e2f-8832-91752403f9fa;4;0
39;Сяке Запечённый 10 шт;"Состав: Семга (Норвегия), рис ""Токио"", красный соус (фирменный)";1590;https://sc01.chocofood.kz/hermes/food/8b8afa1c-3611-4cfd-994e-3fbbc2a4bcad;4;0
40;Каппа Запечённый;"""
                  Состав: Огурцы, Рис Токио, белый соус (фирменный)""";1190;https://sc01.chocofood.kz/hermes/food/fd048d1e-5e5d-4d50-94ea-c989a095c8aa;4;0
41;Ролл со снежным крабом, 10 шт;"Состав: Снежный краб в фирменном соусе, рис ""Токио""";990;https://sc01.chocofood.kz/hermes/restaurant/bf31d3e8-b908-466b-8f5c-a4df63ec028d;4;0
42;Каппа Маки 10 шт;"Состав: Огурцы, рис ""Токио""";890;https://sc01.chocofood.kz/hermes/food/14e45513-9340-4443-a5df-28b2c78db9a3;4;0
43;Америка Темпура 10 шт;"Состав: Лосось (Норвегия), рис ""Токио"", сыр ""Cremette"", огурцы, ""Унаги"" соус";1990;https://sc01.chocofood.kz/hermes/food/2a32aef4-f37a-4a64-9e30-80cd68cd52fa;4;0
44;Эби Темпура, 10 шт;"Состав: Королевская тигровая креветка, рис ""Токио"", сыр ""Cremette""";1990;https://sc01.chocofood.kz/hermes/restaurant/5d32acc5-90fa-4635-a8a9-afe6e832808a;4;0
45;Аляска с Лососем 10 шт;"Состав: Лосось (Норвегия), рис ""Токио"" в белом кунжуте, сыр ""Cremette"", огурцы";1890;https://sc01.chocofood.kz/hermes/food/44c31608-59ae-4131-8489-d5467701b2d3;4;0
46;Бонито с лососем 10 шт;"Состав: Лосось (Норвегия), рис ""Токио"" со стружками тунца, сыр ""Cremette"", огурцы";1990;https://sc01.chocofood.kz/hermes/food/e479de52-0217-410a-bebf-8e2f0a15cc39;4;0
47;Калифорния Red, 10 шт;"Состав: Снежный краб с особой мариновкой, тобико красный, рис ""Токио"", сыр ""Cremette"", огурцы";1990;https://sc01.chocofood.kz/hermes/restaurant/bf0fc28a-dcf0-4a0a-a7ed-8a7d710b141b;4;0
48;Калифорния Black 10 шт;"Состав: Снежный краб с особой мариновкой, рис ""Токио"", сыр ""Cremette"", огурцы";1790;https://sc01.chocofood.kz/hermes/food/42372164-4aee-4ece-aa9e-88ebe2eda65b;4;0
49;Унаги Темпура 10 шт;"Состав: Угорь, рис ""Токио"", сверху сыр ""Cremette"", сверху ""Унаги"" соус";1990;https://sc01.chocofood.kz/hermes/food/1e2797ef-bc62-4829-ab11-4f95e91827cf;4;0
50;Лосось Темпура 10 шт;"Состав: Сёмга (Норвегия), рис ""Токио"", сверху сыр ""Cremette"", ""Унаги"" соус";1990;https://sc01.chocofood.kz/hermes/food/8b6840d9-45e2-4d1f-aed3-75214a150487;4;0
51;Цезарь Темпура 10 шт;"Состав: Филе куриное, огурцы, рис ""Токио"", сыр ""Cremette""";1790;https://sc01.chocofood.kz/hermes/food/81d41a2e-020b-4dcb-9788-23efa7a8b627;4;0
52;Филадельфия Deluxe 10 шт;"Состав: Сёмга (Норвегия), рис ""Токио"", сыр ""Cremette"", красная икра";2290;https://sc01.chocofood.kz/hermes/food/577dbb48-541c-4e0e-8cbd-1cc502c88404;4;0
53;Филадельфия маки 10 шт;"Состав: Сёмга (Норвегия), рис ""Токио"", сыр ""Cremette""";2190;https://sc01.chocofood.kz/hermes/food/bc11dc29-fb49-43f1-bec3-b44bfd513320;4;0
54;"Пицца ""4 сезона""";"Состав: Пицца на среднем тесте, 4 вида начинки фарш говяжий, грибы-шампиньоны, помидоры в кольцевой
                  форме, колбаса (халяль), томатный соус ""Mutti"", сыр ""Моцарелла""";2290;https://sc01.chocofood.kz/hermes/food/2e70ef0d-d3f1-4f25-961b-421360f7c01d;5;0
55;"Пицца ""Ассорти""";"Пицца на среднем тесте с говяжьей (ветчина) вырезкой, колбаса (халял), куриное филе, болгарский перец,
                  томатный соус ""Mutti"", сыр ""Моцарелла""";2490;https://sc01.chocofood.kz/hermes/food/e059fdf7-d3c8-404a-94e3-3466ab94916d;5;0
56;"Пицца ""Вегетарианская""";"Состав: Пицца на среднем тесте в томатном соусе ""Mutti"", грибы ""Шампиньоны"", 3 вида болгарский перец,
                  помидоры в форме кубика и сверху в белом соусе, сыр ""Моцарелла""";2190;https://sc01.chocofood.kz/hermes/food/2a3c6951-4835-406a-ae31-e51328634406;5;0
57;"Пицца ""Гавайская""";Описание отсутствует;2190;https://sc01.chocofood.kz/hermes/food/fc652dd5-6ac6-458c-8959-d9034b6089fa;5;0
58;"Пицца ""Грибная""";"Состав: Пицца на среднем тесте, грибы-шампиньоны, помидоры, томатный соус ""Mutti"", сыр ""Моцарелла""";2190;https://sc01.chocofood.kz/hermes/food/2efa5fbd-ab04-4379-be55-dc5befd4e371;5;0
59;"Пицца ""Маргарита""";"Состав: Пицца на среднем тесте, кольцевая вырезка помидора, томатный соус ""Mutti"", сыр ""Моцарелла""";1790;https://sc01.chocofood.kz/hermes/food/f57a4395-e80b-4066-8952-ba16098a2e14;5;0
60;"Пицца ""Пепперони""";"Пицца на среднем тесте колбаса (халял), томатный соус ""Mutti"", сыр ""Моцарелла""";1990;https://sc01.chocofood.kz/hermes/food/1e8e30be-67e2-4562-94bb-49a2faa5d50b;5;0
61;Пицца с копчёной говядиной;"Состав: Пицца на среднем тесте, с говяжьей вырезкой, помидор вырезка кубиками, томатный соус ""Mutti"",
                  сыр ""Моцарелла""";2590;https://sc01.chocofood.kz/hermes/food/08f09ad4-590a-4b7a-9f45-7f4e8218ee0f;5;0
62;Пицца с курицей;"Пицца на среднем тесте, с вырезкой филе куриной, грибы-шампиньоны, помидор вырезка кубиками, томатный
                  соус ""Mutti"", сыр ""Моцарелла""";2290;https://sc01.chocofood.kz/hermes/food/414237c7-d464-4e54-8ff5-15597f6da301;5;0
63;Пицца с мясным фаршем;"Состав: Пицца на среднем тесте, говяжий мясной фарш, болгарский перец, помидоры в форме кубика,
                  томатный соус ""Mutti"", сыр ""Моцарелла""";2290;https://sc01.chocofood.kz/hermes/food/9ec79bd9-c7f8-4ad2-8005-9b77f10121ca;5;0
64;"Пицца ""Салями""";"Состав: Пицца на среднем тесте, кольцевая вырезке колбасы ""Мариям"" (халял), помидор вырезка кубиками,
                  томатный соус ""Mutti"", сыр ""Моцарелла""";2190;https://sc01.chocofood.kz/hermes/food_new/a/a264920e-677a-41a8-af95-aa13c7a39a64.jpeg;5;0
65;Пицца с семгой;"Состав: Пицца на среднем тесте, сёмга вырезка (Норвегия), ""Креметте"" сыр, красная икра, томатный соус
                  ""Mutti"", сыр ""Моцарелла""";3390;https://sc01.chocofood.kz/hermes/food/73d52cb0-951d-4408-8f03-440e900a577f;5;0
66;"Пицца ""Сырная""";"Состав: Пицца на среднем тесте в сырном соусе, томатный соус ""Mutti"", сыр ""Моцарелла""";1890;https://sc01.chocofood.kz/hermes/food/f68fe189-cef2-4e2b-afb0-5bfac0ef3459;5;0
67;"Пицца ""Цезарь""";"Состав: Пицца на среднем тесте в томатном соусе ""Mutti"", листья айсберга, филе куриное, помидоры
                  ""Черри"", фирменный белый соус, сыр ""Моцарелла"" и сыр ""Пармезан"" сверху начинки";2390;https://sc01.chocofood.kz/hermes/food/157dce02-8e85-440d-bc98-87f11838b69b;5;0
68;"Пицца ""Чили""";Описание отсутствует;1990;https://sc01.chocofood.kz/hermes/food/8af7f201-ee1b-4c75-bec5-e4a161d95187;5;0
69;Сырные палочки, 6шт;Сырные палочки, 6шт;1700;https://sc01.chocofood.kz/hermes/food/5e1f802d-72af-49a9-9c7b-38f6336c4d2b;6;0
70;Крылышки, 20 шт;Крылышки жареные, 20 шт;3800;https://sc01.chocofood.kz/hermes/food/963b2f3f-46fd-43f3-9ae5-60a7ede7387c;6;0
71;Крылышки, 15 шт;Крылышки жареные, 15 шт;3000;https://sc01.chocofood.kz/hermes/food/42fc793d-a285-4c32-828d-c45dc8706e09;6;0
72;Крылышки 10 шт;Крылышки жареные, 10 шт;2000;https://sc01.chocofood.kz/hermes/food/f4251c95-dacc-4b45-84ac-027e9e45da70;6;0
73;Биг фри с кетчупом;Биг фри с кетчупом (300гр);1290;https://sc01.chocofood.kz/hermes/restaurant/cb93332c-4e25-405c-a257-9208a0e2ff07;6;0
74;Фри с кетчупом;Фри с кетчупом (200гр);990;https://sc01.chocofood.kz/hermes/food/baa56220-de2c-4d0d-8c1c-e92fa27b167b;6;0
75;Курица в кисло-сладком соусе;Описание отсутствует;1500;https://sc01.chocofood.kz/hermes/food/06877fe2-b8bf-4c03-b767-cc599b1ece74;6;0
76;Наггетсы (8шт);Описание отсутствует;1200;https://sc01.chocofood.kz/hermes/food/0a7a12d3-6546-4c47-ae50-91bc858dfa13;6;0
77;Сэндвич с курицей;Описание отсутствует;1500;https://sc01.chocofood.kz/hermes/food/41a8f066-d9b2-4aa5-a25e-890a72fe6e6c;6;0
78;Чикен (30шт);Описание отсутствует;3500;https://sc01.chocofood.kz/hermes/food/e4f61a63-46e2-49a9-8101-99f52e233843;6;0
79;Майонез;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/8f14f4ea-386c-4d30-8235-b8cff643eeaf;7;0
80;Кетчуп;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/a8668d51-dd58-45c3-8041-db64f02a6406;7;0
81;Сырный соус;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/802d26cc-c9a7-4f69-afd8-2fe194dbb202;7;0
82;Васаби;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/ff751f5d-35e2-436f-afe8-b263caaae68c;7;0
83;Имбирь;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/442bcd28-6bb5-460a-b00d-4c8a6f69a0d3;7;0
84;Соевый соус;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/56d310e0-e2c2-46c2-9c23-b59d1ce06962;7;0
85;Тар-тар соус;Описание отсутствует;250;https://sc01.chocofood.kz/hermes/food/164f5134-6b73-4c57-b32e-4b05e1115aec;7;0
86;Coca-Cola Classic 1L;Кола 1л;700;https://sc01.chocofood.kz/hermes/food/4e61c696-2646-433b-bf9d-95fa5ebfd723;8;0
87;«ТОП» сет;"- ""Филадельфия"" classic - 8 шт
                  - Сикоку - 8 шт
                  - Тайга - 6 шт";4400;https://sc01.chocofood.kz/hermes/food_new/3/36f95ae4-0fa6-40a3-891c-4f4bab0c5b65.jpeg;10;1
88;"Сет ""С любовью от Трампа"" (38шт + 3 пиццы)";"1) Маргарита – 1шт (30см)
                  2) Пепперони – 1шт (30см)
                  3) Тексана – 1шт (30см)
                  4) ""Калифорния"" с крабом – 1 порция
                  5) ""Кинсин хот"" – 1 порция
                  6) ""Филадельфия"" classic – 1 порция
                  7) Тайга – 1 порция
                  8) Фламинго -1 порция";12000;https://sc01.chocofood.kz/hermes/food_new/0/09d34929-df4c-48c8-8bf0-f82c2eb2a24a.jpeg;10;1
89;"Сет ""Сиавасэ"" (30шт)";"1) ""Калифорния"" с крабом – 1 порция
                  2) Темпура чука – 1 порция
                  3) Тайга – 1 порция
                  4) ""Филадельфия"" classic – 1 порция";6000;https://sc01.chocofood.kz/hermes/food_new/b/b370f512-cadf-43b5-a26a-793da265564c.jpeg;10;1
90;"Сет ""Революция"" (16шт)";"1) ""Филадельфия"" хот – 4 шт
                  2) ""Филадельфия"" classic – 0.5 порция
                  3) ""Калифорния"" с крабом – 1 порция";3400;https://sc01.chocofood.kz/hermes/food_new/1/1410f01d-de45-4646-9db1-98128a651210.jpeg;10;1
91;"Сет ""SUSHIедики""";"1) Маргарита – 1шт (30см)
                  2) Ролл с жаренным лососем ХОТ – 1 порция
                  3) Ролл с огурцом и сыром – 1 порция
                  4) Фри – 1 порция
                  5) Сок детский маленький – 2 шт";4600;https://sc01.chocofood.kz/hermes/food_new/8/8fd5c992-4051-4933-a982-d0c70b079a1d.jpeg;10;1
92;"Сет ""Акита"" (24шт + 2 пиццы)";"1) Маргарита – 1 шт (30см)
                  2) Романьола – 1шт (30см)
                  3) ""Филадельфия"" classic – 1 порция
                  4) ""Чикаго"" ХОТ – 1 порция
                  5) Ролл с огурцом и сыром – 1 порция";6800;https://sc01.chocofood.kz/hermes/food_new/0/08c970b7-6cb9-428d-bb54-264e98aa6b83.jpeg;10;1
93;"Сет ""CRISPY"" (40шт)";"1) Crispy хакуми темпура – 1 порция
                  2) Crispy сяке темпура – 1 порция
                  3) Спайс с крабом – 1 порция
                  4) Ролл лосось crispy – 1 порция
                  5) Антистресс – 1 порция";7000;https://sc01.chocofood.kz/hermes/food_new/a/aff3f2a2-1593-4727-b73c-db7cc076c6b3.jpeg;10;1
94;"Сет ""Нагоя""";"1) Пепперони – 1шт (30см)
                  2) Фудзияма – 1 порция
                  3) ""Калифорния"" с крабом – 1 порция
                  4) Красный дракон – 1 порция
                  5) ""Филадельфия"" classic – 1 порция";7600;https://sc01.chocofood.kz/hermes/food_new/0/03408384-ee84-47bb-9c11-9ea6e9489fcd.jpeg;10;1
95;"Сет ""Love""";"1) Маргарита – 1 шт (30 см)
                  2) ""Филадельфия"" BIG – 0.5 порция
                  3) ""Филадельфия"" ХОТ - 0.5 порция
                  4) ""Мисо"" суп – 2 порция";5000;https://sc01.chocofood.kz/hermes/food_new/8/83ab6e19-548b-47d6-8882-95c04f18ff4e.jpeg;10;1
